51339895674,dcc,298,18
51339918279,gdb,220,163
51339921849,cge,235,166
51339926116,bfd,168,77
51339939092,fbd,278,359
51339956448,ddg,137,95
51339966013,cec,207,427
51339981159,abb,144,32
51340034392,ade,231,166
51340042674,bcf,240,40
51340048202,edg,237,96
51340053056,bec,16,101
51340057481,ffc,245,41
51340083654,aba,164,55
51340087272,bfd,138,79
51340094373,gag,59,255
51340115812,bgb,174,230
51340166033,efb,31,133
51340186913,afb,50,76
51340212328,fgd,242,335
51340246555,gec,31,14
51340250340,eff,142,135
51340256468,fca,34,5
51340258105,egd,115,41
51340272261,fag,174,101
51340297291,eec,74,178
51340298639,gge,13,247
51340300985,cbb,31,242
51340301081,fgg,195,102
51340308876,cbe,172,152
51340315169,ecc,293,16
51340331871,ffa,79,5
51340341942,ade,83,177
51340378459,dfb,57,120
51340380755,bac,136,232
51340383215,dfg,65,7
51340399723,ffb,161,147
51340415477,gcc,56,119
51340428511,aff,5,181
51340438338,efg,226,217
51340452258,adg,142,192
51340457990,gbd,235,5
51340475051,ffb,72,154
51340498565,adf,136,277
51340526636,gce,20,72
51340536327,bdc,106,154
51340541879,fbc,213,271
51340555678,bae,23,185
51340609945,fcc,250,63
51340648054,cea,57,151
51340656240,cbc,189,151
51340666614,bgd,186,36
51340686500,fge,290,220
51340688975,gbg,282,250
51340698319,dea,281,176
51340715645,ccc,146,129
51340721213,bba,67,432
51340725776,cba,180,121
51340743107,aab,130,44
51340755086,eef,169,10
51340773742,eed,203,138
51340778707,efd,227,174
51340792176,gdc,197,61
51340803179,bda,197,59
51340835065,bce,117,124
51340838014,gcb,187,213
51340838759,feb,165,12
51340839324,ecb,270,124
51340850336,fae,207,41
51340872804,bcd,42,16
51340876408,ffg,243,75
51340884638,cce,54,35
51340888567,ccg,17,303
51340902756,acd,100,92
51340964535,cfd,212,13
51340972452,gdd,90,183
51340978457,cgb,261,140
51340981072,ccb,208,127
51340994629,ggg,147,62
51340997088,aga,122,253
51341002968,adb,3,241
51341006041,fbd,17,394
51341011934,dag,162,182
51341054514,bac,166,222
51341064877,bge,194,190
51341085699,dgb,216,5
51341088517,ceg,103,8
51341103817,gdb,79,132
51341105024,aga,76,227
51341125535,faa,136,45
51341129947,caf,273,132
51341134626,cfb,161,296
51341151687,gee,143,376
51341206269,fff,266,52
51341226546,ddg,230,113
51341229011,eda,59,149
51341292080,egg,84,254
51341293607,dge,4,115
51341301250,ccd,173,25
51341322979,ceb,85,252
51341327527,fce,127,339
51341331535,ded,39,105
51341357433,deg,239,152
51341418127,fba,13,207
51341448101,ggc,205,355
51341463133,gbe,213,196
51341469862,cfa,68,354
51341475519,cfg,270,70
51341523188,cgf,130,73
51341524940,fga,71,47
51341528479,eaf,260,98
51341533326,dca,195,188
51341538805,cgd,180,289
51341569997,aeg,8,243
51341590553,edb,200,225
51341592210,cba,32,136
51341605612,cff,232,206
51341607599,cgc,298,16
51341610973,ecf,129,125
51341631210,gca,261,18
51341643732,gbc,264,158
51341659638,cfc,152,189
51341695712,eea,202,42
51341701717,dab,76,145
51341733016,bfc,109,199
51341741566,bea,184,156
51341754879,ced,25,42
51341767898,ccd,247,20
51341779133,fcd,167,64
51341780197,cde,161,198
51341792151,acg,23,233
51341816801,gbg,211,262
51341817391,gaf,154,199
51341822477,fad,117,79
51341827005,efg,69,201
51341871030,cge,289,159
51341876015,faa,141,51
51341876691,age,188,122
51341879784,eff,27,124
51341910552,bac,30,253
51341916212,dfb,168,134
51341923756,edc,269,102
51341938408,gbb,282,105
51341963661,bdd,270,134
51341965581,cab,109,87
51341989392,cge,187,131
51342016885,faf,30,305
51342023543,bfa,243,11
51342025198,caa,211,8
51342025382,ccf,235,180
51342042210,bga,114,254
51342091887,abd,148,111
51342097576,ggb,27,50
51342101942,ega,114,210
51342103434,fbb,56,117
51342137226,acc,112,186
51342140915,age,236,98
51342157778,dae,220,80
51342163058,cga,97,14
51342177170,adc,42,199
51342179658,efa,47,256
51342200444,dcd,52,76
51342234973,daa,25,76
51342256658,cbd,39,331
51342262853,cfd,106,10
51342298337,acf,251,225
51342312004,beg,132,301
51342325850,bfc,64,200
51342360236,gga,196,232
51342383600,gda,44,5
51342389043,afg,265,51
51342412981,def,111,33
51342422067,daa,34,68
51342488955,efc,165,296
51342495132,adc,78,200
51342513769,edd,157,13
51342530756,deb,79,93
51342569539,bbe,232,108
51342581099,dea,170,147
51342593423,cfa,294,311
51342596869,ggg,206,60
51342617842,gfe,152,9
51342621199,cde,69,229
51342628577,ebc,117,222
51342635431,abg,80,7
51342638336,feg,285,140
51342650770,dce,259,72
51342671509,bee,38,320
51342684733,fga,266,45
51342715096,dge,273,116
51342724759,ebd,247,93
51342732666,afe,133,190
51342773498,efe,158,195
51342774493,aee,98,278
51342792659,gcg,62,28
51342833014,ddf,192,58
51342833808,cag,34,276
51342856534,afa,53,219
51342865749,fdf,24,156
51342876227,gdb,201,106
51342879533,cae,148,20
51342897332,bdb,61,95
51342898056,dda,12,219
51342973807,fgf,160,182
51343013364,bfb,43,31
51343040331,fdd,4,29
51343053142,cdd,299,51
51343064567,cdd,190,50
51343066008,dff,9,166
51343079191,dcg,219,200
51343104519,egf,9,26
51343110293,faa,95,58
51343123858,egc,143,75
51343126520,fee,283,190
51343133207,bac,3,283
51343185041,cfg,119,60
51343198117,aca,129,27
51343217763,ecd,283,42
51343226920,cfc,220,198
51343238977,cbb,43,200
51343283663,bab,78,6
51343295104,eeb,175,9
51343299274,cdc,81,83
51343344859,ece,232,190
51343350254,dbb,99,129
51343386604,dga,206,165
51343408160,agf,266,21
51343414744,ddb,242,295
51343414754,egc,48,75
51343438244,ged,222,191
51343458725,dfc,164,491
51343467610,cbf,189,113
51343478311,gdc,256,49
51343483595,dbg,44,222
51343488907,aac,231,109
51343495331,ggd,217,33
51343511318,fea,269,202
51343514775,abd,181,93
51343540679,ebc,154,250
51343601722,afc,160,58
51343604891,aee,23,244
51343611419,fab,262,138
51343632482,ceb,276,244
51343647518,cgf,260,72
51343653918,bbg,221,269
51343666335,gce,191,76
51343677431,bba,11,371
51343710375,dde,58,153
51343727480,ebg,153,56
51343753821,ffd,154,58
51343758826,cfd,84,11
51343784398,acc,247,180
51343800202,cea,154,126
51343838637,cgg,118,245
51343848298,egb,171,36
51343884313,bfg,262,28
51343891372,cdg,174,208
51343900174,dfa,29,35
51343926256,eab,215,72
51343946785,cbd,46,311
51343980213,gbc,22,173
51344010008,cgf,132,61
51344017701,ebe,261,44
51344025236,dcf,45,151
51344025316,gdg,103,41
51344044830,fde,13,116
51344047116,ffe,269,23
51344050366,ggg,93,51
51344060243,gaf,129,165
51344089178,dgg,49,48
51344130756,dgc,280,94
51344138058,beb,68,24
51344159943,fdb,46,238
51344160015,gfb,285,186
51344176791,bgg,100,316
51344193704,fgc,1,165
51344258296,fdd,109,28
51344259103,cgf,253,68
51344272250,daf,192,52
51344274399,gce,239,60
51344296573,fbf,189,258
51344299495,caa,235,9
51344308680,gcf,298,40
51344325522,cbb,177,216
51344327215,ccc,205,131
51344342351,bge,207,155
51344353338,ggf,76,477
51344368775,abb,182,25
51344370600,dbe,107,35
51344427335,ace,41,41
51344430495,efa,20,276
51344461739,dec,129,235
51344477821,cdg,62,172
51344486396,fcf,56,455
51344488031,cba,154,121
51344519143,bac,291,305
51344527616,fcg,11,215
51344531107,dca,95,174
51344547041,aaa,286,118
51344559191,eeg,57,186
51344589461,abe,53,40
51344593787,fab,255,115
51344598495,dee,10,114
51344609093,bbf,83,67
51344612191,gbf,199,102
51344623796,aee,119,251
51344626416,aff,297,175
51344638516,gce,173,71
51344656748,aeg,277,289
51344667819,ggf,199,481
51344673256,bda,271,66
51344690378,cca,80,124
51344693080,bbb,23,81
51344694781,cbc,196,146
51344718376,bde,101,119
51344719310,fge,93,217
51344726541,bbd,28,367
51344727129,eea,205,42
51344733761,gfc,12,61
51344734135,cbe,272,133
51344744504,gbd,45,5
51344751770,efd,187,156
51344767449,aca,105,28
51344767485,ceb,52,256
51344824616,fba,284,207
51344831901,dfd,39,192
51344844439,aaf,103,388
51344852389,fbf,221,278
51344852553,dgd,100,74
51344870805,adf,15,227
51344871919,fed,177,258
51344882891,fcf,177,523
51344888259,fec,264,137
51344917387,dac,166,189
51344922055,cbg,128,117
51344932187,faa,158,67
51344958789,gff,59,155
51344962313,cgd,282,300
51344977249,dff,107,167
51344990545,bcc,46,75
51345012388,caa,224,9
51345015542,bba,94,371
51345027237,cad,211,176
51345038781,fbd,232,366
51345056673,bbf,72,56
51345058904,fde,294,131
51345063803,dbf,248,178
51345065842,cda,32,29
51345106549,gcc,299,110
51345113682,edb,287,184
51345116676,fbg,231,192
51345123006,aae,283,7
51345159236,cef,186,363
51345172294,bfe,82,349
51345181032,fea,296,224
51345191839,aeb,60,209
51345195980,fff,53,56
51345200272,fgf,205,176
51345208659,cee,85,50
51345213380,gfa,5,186
51345213409,cdg,292,194
51345224336,bce,176,107
51345245010,cfe,81,76
51345245334,bge,6,128
51345257305,aed,280,273
51345260325,fdg,254,191
51345273569,afd,98,66
51345279717,bad,91,7
51345288557,dge,195,127
51345291006,ede,80,7
51345302398,ced,72,47
51345307389,fdc,276,12
51345322332,gba,16,70
51345340872,gbf,193,81
51345390466,ece,278,188
51345402963,ece,66,154
51345412309,eef,197,11
51345429107,eee,272,119
51345449871,edf,136,79
51345458369,gga,248,229
51345476446,bcc,107,60
51345491400,add,296,215
51345493086,fff,113,54
51345503332,bdb,140,79
51345509067,dcb,131,108
51345518240,gea,281,111
51345544910,gdf,192,106
51345545925,cdg,251,162
51345558173,baa,10,108
51345570033,def,269,35
51345578516,aab,130,44
51345579171,acc,78,147
51345591155,aec,218,79
51345597017,fca,171,5
51345603937,bff,88,260
51345606717,ecb,289,107
51345620817,eca,102,99
51345629852,dab,283,152
51345633974,baf,116,54
51345641021,agc,250,129
51345641639,dda,238,240
51345652956,bde,225,122
51345658670,bag,154,47
51345677480,fcb,72,136
51345683939,bcb,180,203
51345688480,geb,233,109
51345688901,bbc,225,407
51345689458,eae,79,35
51345702452,gae,259,5
51345706958,gad,173,25
51345722506,bfg,150,23
51345784611,bgd,110,39
51345785758,gcf,221,47
51345802102,gfe,236,8
51345825253,gge,262,242
51345826945,bgf,237,42
51345833273,efb,176,135
51345834526,bdb,55,88
51345838945,add,4,202
51345844421,acf,157,191
51345879470,ccd,69,23
51345892075,abg,66,8
51345907861,ccf,164,190
51345931093,cee,230,53
51345937791,bad,130,8
51345945975,ebd,76,87
51345950063,dbc,1,305
51345956942,aag,237,73
51345961054,fda,110,181
51345975938,fab,99,127
51346041858,bef,144,219
51346053052,ada,225,113
51346065408,fbg,269,172
51346067108,egf,117,22
51346108369,ebb,215,22
51346108469,fac,289,81
51346110957,dab,270,132
51346120995,ecb,102,92
51346125886,fcc,205,61
51346132202,bef,275,243
51346133486,eec,21,144
51346134095,bea,33,174
51346157148,cgb,21,147
51346160368,gdd,194,212
51346168264,gcc,74,117
51346206192,aba,128,52
51346210313,ecc,165,12
51346223143,eeb,78,10
51346248440,gef,181,79
51346272141,bga,76,203
51346311705,fae,184,32
51346312442,fgb,84,186
51346339548,cfe,214,66
51346346162,cfa,34,292
51346349480,abe,45,40
51346354399,ffb,74,137
51346358963,dad,235,171
51346364214,aea,183,35
51346388812,ecf,70,105
51346389906,adf,85,254
51346419460,bdc,209,146
51346420900,gcd,149,104
51346432934,cde,57,242
51346435780,agd,173,283
51346443287,cec,107,388
51346452129,fbc,43,241
51346459505,eac,1,122
51346461488,ecc,287,13
51346462496,cdf,232,173
51346472484,dfb,181,138
51346497989,cff,143,181
51346500042,afa,19,175
51346513684,gec,168,11
51346534729,eea,8,36
51346558719,bac,74,344
51346563798,cac,109,114
51346585011,ccd,245,26
51346596985,bgc,134,5
51346599998,dfa,31,34
51346602003,cff,8,213
51346606382,gba,163,71
51346609842,cfd,125,10
51346614783,abc,128,263
51346638494,abf,101,86
51346645667,cdb,192,301
51346660344,cce,228,40
51346666365,ecg,166,27
51346666534,ebf,211,140
51346678630,gfa,132,158
51346692794,fbe,6,171
51346711716,efe,208,198
51346716688,gfc,61,49
51346725805,cec,43,446
51346731496,ffd,210,46
51346775076,geg,150,265
51346831706,agb,133,5
51346844135,dfd,225,155
51346847668,ecg,15,22
51346887380,aef,255,26
51346899788,cab,187,76
51346900793,aab,181,36
51346902298,caf,37,126
51346910765,cgg,95,225
51346919558,abg,281,6
51346924469,dbd,96,171
51346931799,gce,285,66
51346938722,dae,282,69
51346941429,aeb,20,179
51346942255,gee,227,330
51346961620,dcd,61,78
51346999995,gab,93,8
51347004765,eaa,203,8
51347004903,agg,109,233
51347059320,adg,15,188
51347082956,fac,107,68
51347083676,afd,164,62
51347088520,adb,215,274
51347095664,daa,130,70
51347127322,bba,117,315
51347140908,efg,170,239
51347166743,dga,271,161
51347179346,egg,90,248
51347188179,fcb,200,131
51347196065,gaf,242,146
51347208726,dgb,30,5
51347215251,ecg,226,23
51347215833,aeb,57,161
51347256240,bce,186,88
51347257499,bae,170,148
51347292175,acc,65,135
51347293382,dfg,108,8
51347314574,dcg,82,236
51347315707,eef,281,10
51347322177,cea,94,138
51347342406,bcc,233,59
51347371823,gdb,119,91
51347377045,gca,80,18
51347399838,ffg,151,60
51347401717,fgg,284,84
51347418547,bce,297,86
51347434018,fcd,183,67
51347460203,bed,94,451
51347462096,fdd,206,25
51347463336,acb,187,133
51347479338,afg,250,52
51347484771,bad,199,8
51347519923,aag,264,83
51347535936,cce,250,47
51347566073,fec,135,160
51347572402,aad,195,139
51347586751,dgf,284,145
51347619751,bdg,107,161
51347620906,gcg,148,25
51347633869,bgc,173,5
51347650068,aec,214,67
51347656867,deb,298,86
51347659019,cgg,50,247
51347662745,ead,166,74
51347672461,gea,259,125
51347672484,aca,212,22
51347688628,ggd,144,38
51347704040,aac,61,104
51347708585,gfg,123,193
51347717945,edg,89,96
51347743463,fcd,262,53
51347757938,cbd,245,320
51347784630,dgb,93,5
51347800885,ddc,97,59
51347852285,eaa,78,7
51347928233,adc,55,170
51347933184,cda,54,25
51347941010,eag,185,55
51347955097,cga,12,11
51347959595,bgb,14,248
51347966038,fbb,200,94
51347979417,ged,149,192
51347979536,ace,168,46
51348001595,eba,77,225
51348034709,fbd,30,420
51348046787,gaa,55,16
51348051197,gda,290,5
51348083496,abc,201,249
51348109528,eed,38,158
51348110931,ddd,133,128
51348119371,aae,158,6
51348156022,gac,296,199
51348173047,bbc,123,459
51348176469,bdf,153,111
51348181110,ecb,25,77
51348184344,cee,145,43
51348194490,dce,224,66
51348233400,bbg,252,285
51348240274,gab,208,7
51348277162,cae,268,21
51348300334,abc,285,226
51348305517,dce,215,71
51348311454,dfe,212,50
51348350419,fef,76,103
51348361821,gac,3,199
51348384728,ecg,51,25
51348452437,dba,75,236
51348487788,gde,171,142
51348523452,bab,243,5
51348548369,fee,196,167
51348563246,acg,5,260
51348584501,aed,56,232
51348598066,agb,276,5
51348610410,cge,280,132
51348612251,egd,293,35
51348627999,bca,119,119
51348629077,ddc,150,57
51348634336,dbf,206,202
51348674877,cfc,22,192
51348701692,eca,41,90
51348711649,gbc,187,157
51348731542,dfe,238,47
51348735597,aeg,107,312
51348746457,bdd,218,117
51348749175,bcg,139,192
51348759024,dfe,79,41
51348774220,dde,224,139
51348795991,bcf,102,45
51348810351,dcc,157,14
51348834650,gbf,284,86
51348840143,bcg,67,184
51348850639,dcf,74,137
51348868742,deg,37,152
51348884018,cdc,179,97
51348886657,fga,102,36
51348899577,ccb,153,125
51348972162,ffa,92,5
51348984261,ggg,273,53
51349006576,ebc,256,220
51349016150,bdf,82,96
51349017672,ebb,41,19
51349057177,dgf,136,120
51349071903,faa,24,55
51349090371,cca,106,114
51349090456,abd,8,79
51349096633,dgc,53,94
51349101141,fce,262,325
51349105362,ege,277,163
51349105829,fgb,20,174
51349108254,abc,175,185
51349145068,dfc,249,515
51349145275,caf,246,119
51349151859,edd,82,14
51349155499,dff,38,146
51349156377,gfe,77,6
51349161584,dde,193,122
51349202666,acd,161,102
51349205734,bcc,41,55
51349216362,aec,283,62
51349229339,cbb,297,198
51349248029,caa,76,10
51349254196,gfd,195,61
51349272258,dag,74,198
51349274307,ddd,84,139
51349316554,bga,11,227
51349335395,egb,193,33
51349342421,cfb,282,346
51349343552,ecb,79,85
51349347369,aef,181,29
51349377681,afb,24,68
51349395864,gcd,64,85
51349398677,ffc,280,32
51349405877,eda,129,144
51349407256,gec,197,13
51349435001,bec,156,87
51349438989,gag,217,285
51349474653,cab,100,63
51349478380,edf,52,93
51349479722,gff,299,162
51349479796,cdf,93,205
51349489991,fec,191,187
51349520398,def,211,28
51349539839,ecf,177,106
51349540914,efb,232,118
51349550475,bdb,228,73
51349556724,gea,132,147
51349560754,ggf,227,572
51349573364,fdg,173,210
51349579294,eeb,103,10
51349579814,dad,65,150
51349590491,fag,268,87
51349593142,bgb,261,285
51349595109,efc,57,248
51349612400,aec,256,58
51349623662,ggb,230,47
51349632697,gbc,185,175
51349656667,fgg,111,77
51349677400,ade,190,210
51349726447,bfb,26,31
51349736158,dbe,295,36
51349752640,ffb,44,138
51349788928,gaf,91,140
51349805621,fdf,156,174
51349821402,dad,91,121
51349850708,ebe,181,48
51349878238,cgb,209,129
51349887866,abf,112,86
51349902410,eaf,237,107
51349907996,agc,235,132
51349916991,bfd,7,93
51349933473,ace,109,42
51349953980,bba,222,337
51349992019,bgb,36,285
51349997989,bbe,64,95
51350033952,gfe,105,5
51350070287,bbg,80,265
51350070733,cag,246,264
51350075832,afc,175,60
51350084292,fgd,103,328
51350096760,bec,210,80
51350117836,fad,223,68
51350143839,gdf,109,86
51350154854,bec,277,83
51350182720,bdb,268,81
51350205950,bcd,74,14
51350219820,fcd,107,48
51350231420,gdd,194,228
51350265123,cda,131,27
51350294489,gbe,101,199
51350312920,eff,252,109
51350314692,gfg,241,173
51350316631,dag,49,188
51350318610,agd,146,305
51350322963,gbg,69,288
51350324086,ccg,249,287
51350350846,aac,197,91
51350367461,fba,183,175
51350412221,eab,90,72
51350437671,dcg,221,254
51350442981,gad,279,20
51350448604,ada,88,92
51350458479,bbf,191,65
51350465735,cgg,97,209
51350469565,bag,1,54
51350471130,egc,184,67
51350475567,gge,259,246
51350488238,bcf,293,49
51350496505,fdc,171,12
51350500456,cdb,120,307
51350529764,dcg,10,259
51350543468,ffc,261,28
51350559327,cdf,106,235
51350581161,gdc,260,39
51350599192,ega,114,218
51350606678,cbb,48,190
51350642637,abd,262,71
51350678635,abg,57,6
51350686091,efd,145,132
51350709106,dfg,177,8
51350751694,ceg,34,7
51350756084,fdg,167,239
51350771635,cag,44,250
51350785053,gce,190,62
51350803641,cdc,146,90
51350812499,dee,161,117
51350815709,cga,39,10
51350818396,ggc,186,287
51350820444,gcb,274,210
51350821516,feb,259,11
51350856184,dfd,34,167
51350859041,bfc,36,164
51350866980,cgf,191,68
51350868297,ecd,205,42
51350892373,gee,286,310
51350897216,dec,243,258
51350902191,dfg,165,7
51350929519,eba,96,218
51350932135,ddg,236,120
51350933485,fgb,148,180
51350974322,cgc,68,13
51351012096,cfb,195,384
51351019256,ceb,39,268
51351044274,aga,163,217
51351050539,dgd,130,82
51351053927,beb,9,28
51351069201,fcg,100,247
51351072771,bbb,295,92
51351075116,gec,176,14
51351088716,bba,38,272
51351093956,cae,298,23
51351098291,ded,133,115
51351168050,gfa,147,180
51351169532,bfa,7,11
51351190736,age,208,98
51351204846,bfe,107,369
51351217014,cfd,224,8
51351227763,dfb,250,149
51351229139,edc,244,89
51351260065,aad,122,145
51351275654,fce,87,377
51351296619,gfd,218,60
51351327632,cdd,105,52
51351335304,agb,210,5
51351338226,ggc,46,232
51351397198,eae,225,35
51351406388,daf,202,49
51351430650,geb,111,112
51351432764,cba,289,134
51351445092,cdg,29,176
51351465296,bde,209,107
51351475377,baa,176,110
51351497414,fga,13,35
51351504420,dcb,209,99
51351523137,cga,6,9
51351527394,afe,283,157
51351615231,cba,146,113
51351629168,gda,206,5
51351643966,fcf,247,554
51351653873,ccf,69,167
51351658847,afa,298,155
51351672359,fff,139,59
51351681823,acb,215,144
51351689711,bgb,144,336
51351711129,bef,271,281
51351729869,eac,49,131
51351730792,ebb,242,19
51351764652,bba,65,244
51351768259,ebg,141,50
51351769989,gbb,232,113
51351778844,cbc,76,148
51351796380,bea,87,205
51351840014,abf,119,81
51351850814,dbd,246,159
51351854175,bbd,4,414
51351866614,fgf,52,172
51351877564,cbf,46,131
51351895325,faf,159,350
51351911000,beg,155,279
51351944249,abd,144,68
51351980853,fcd,56,50
51351996511,feg,275,124
51351998957,aeg,264,368
51352004026,aff,242,150
51352014176,bfd,254,80
51352029638,abf,232,96
51352032264,eea,233,33
51352054394,dea,192,120
51352055929,bae,190,162
51352059311,egd,296,39
51352095700,ccc,130,120
51352100032,eed,229,159
51352120110,egg,46,233
51352129679,edb,132,211
51352161412,fdb,147,268
51352183154,fab,180,129
51352198195,eeg,296,161
51352200555,aab,141,28
51352201409,dbg,172,250
51352256905,fcg,188,205
51352281636,agf,10,22
51352284454,ada,292,90
51352294398,ggg,91,54
51352296167,fba,290,140
51352308465,fbf,48,289
51352331246,aaf,28,329
51352384486,bee,185,336
51352393083,aee,183,298
51352399473,cag,271,285
51352408809,cdf,99,206
51352427757,eec,197,131
51352435321,efe,45,211
51352455553,baf,222,50
51352463658,bge,112,113
51352474278,acc,242,128
51352497410,bbf,26,76
51352518694,gac,134,179
51352521309,abe,151,43
51352528159,dge,237,134
51352532020,gbd,173,5
51352547293,efe,56,179
51352556105,adf,80,231
51352568626,ged,14,192
51352614909,faa,6,45
51352622607,gge,81,270
51352630896,ddb,80,259
51352635246,bce,180,90
51352638623,dae,176,79
51352642119,dce,296,58
51352652973,ccd,50,30
51352653285,efe,271,184
51352665362,dag,242,161
51352686166,aga,237,256
51352699189,gae,278,5
51352706141,dbf,281,228
51352738149,fge,182,225
51352742378,aeb,100,135
51352743655,cdg,33,209
51352777944,ddf,101,55
51352811679,fcb,251,117
51352846374,dad,85,96
51352849362,gge,52,264
51352861816,eeg,107,157
51352863369,agg,112,193
51352876732,gad,128,21
51352876866,ede,158,6
51352883348,cad,142,191
51352893724,fae,105,32
51352894573,aab,89,28
51352920885,cfa,278,315
51352925345,gcg,99,25
51352946498,ade,119,245
51352951337,cfg,141,60
51352954309,cea,232,133
51352962216,ffd,167,41
51352967112,cfa,297,258
51352991491,abb,223,23
51353051089,baf,95,45
51353056961,bdc,124,159
51353061466,edc,205,89
51353064037,afg,202,45
51353066782,gca,262,19
51353102005,gfb,114,186
51353115340,ded,244,119
51353116526,eag,286,56
51353126834,dcc,194,12
51353136522,gca,177,19
51353143390,bff,156,244
51353154597,dbb,80,107
51353192623,fdd,24,28
51353208942,eaf,180,90
51353218213,cde,179,263
51353227855,dag,157,180
51353229525,aag,13,93
51353239630,dda,223,232
51353249233,edd,216,16
51353261384,cgf,166,79
51353266227,gac,276,177
51353271412,ead,244,69
51353281560,dff,238,143
51353294343,cge,173,141
51353311578,egg,238,195
51353326175,cef,112,359
51353354524,ebf,237,133
51353371631,fba,52,166
51353424426,dde,98,143
51353430067,acb,148,148
51353448059,fgc,233,169
51353457400,dbc,279,256
51353469572,ace,116,34
51353475763,dba,176,273
51353483359,ace,36,27
51353496000,fff,227,63
51353526184,egb,106,36
51353532450,bgd,157,43
51353535577,acf,41,166
51353541082,gab,54,7
51353565370,efa,256,328
51353591441,ddg,208,140
51353601007,baf,16,41
51353606732,gad,94,21
51353611827,cgf,84,77
51353641580,def,250,24
51353656024,aba,199,58
51353663104,faf,101,398
51353666837,dgg,165,38
51353667017,dca,134,180
51353702859,abb,175,25
51353734153,aef,186,24
51353739553,gga,124,270
51353752353,bdb,165,90
51353762695,ffe,47,27
51353766905,dga,65,181
51353772194,cbg,63,117
51353777444,bgg,246,328
51353780966,fgg,291,74
51353810067,fed,275,229
51353816842,dde,270,143
51353837171,fef,112,113
51353852685,caa,204,10
51353854175,bcd,130,13
51353860428,bac,150,364
51353874488,fgd,114,341
51353875187,bgf,54,36
51353878637,egc,255,72
51353884041,afc,286,55
51353907655,ddb,119,246
51353910335,dac,165,189
51353954415,abe,12,36
51353971624,age,118,78
51353980198,fec,164,205
51353984514,ggf,8,566
51354003180,gdg,53,44
51354009358,gcf,44,39
51354015011,fda,114,152
51354033768,eae,74,30
51354066234,gff,254,191
51354104953,gfc,97,46
51354107380,gde,296,140
51354123502,bcb,30,162
51354151878,fea,224,235
51354164237,gfb,267,169
51354170839,cdb,159,313
51354177774,daf,37,40
51354178236,dcd,151,78
51354199379,bfe,63,402
51354223377,gba,12,84
51354239141,eaa,215,5
51354246564,fcd,210,56
51354256082,cec,138,495
51354256153,bga,130,229
51354271310,fca,156,5
51354276680,fbe,42,198
51354301636,acg,111,257
51354305700,acc,146,135
51354315593,cga,233,8
51354333842,ebf,297,126
51354343719,eee,224,124
51354350590,bdb,67,103
51354352131,fae,121,36
51354360373,gbf,183,73
51354393953,ffg,120,51
51354413818,cbc,224,153
51354414328,gcg,299,23
51354417723,ggd,83,38
51354441632,efb,255,112
51354442380,gae,155,5
51354444672,fad,239,57
51354463831,cbe,28,155
51354478079,aaa,97,94
51354483267,dgb,240,5
51354492349,cga,22,8
51354510109,cab,178,56
51354541616,bda,193,69
51354569630,daa,65,79
51354572078,fde,29,148
51354574230,bed,182,365
51354587876,edf,189,96
51354596754,gdd,151,239
51354601663,gef,202,84
51354609253,ccf,91,160
51354611583,daf,58,41
51354623082,adg,159,191
51354625167,bde,119,85
51354630942,gbe,218,169
51354637686,cfc,170,213
51354642504,ced,102,41
51354657024,eab,293,63
51354658021,ecc,177,12
51354669076,feg,224,132
51354685330,fag,17,92
51354687164,geg,122,291
51354697464,bbb,197,82
51354719773,bab,34,5
51354761492,aag,199,103
51354763410,gea,130,117
51354764344,bea,175,188
51354787138,gae,72,5
51354798982,cfe,83,60
51354815298,ebd,291,100
51354842911,dfa,71,28
51354846027,agd,119,256
51354850100,geg,97,273
51354859272,cbb,265,218
51354867462,gfd,235,58
51354869845,fbc,294,226
51354872980,cdc,83,77
51354875033,cbb,234,235
51354884046,bbc,170,403
51354884831,deb,289,73
51354940267,aad,163,121
51354942468,bbd,260,405
51354945250,gbd,125,5
51354957979,fad,155,47
51354959972,cgd,243,357
51354987526,gcd,154,89
51354988990,ecb,66,93
51355005529,geb,210,117
51355036126,ged,193,186
51355042682,bfg,170,22
51355068752,fdc,287,13
51355095396,efa,194,337
51355124758,dfc,136,473
51355143237,ddd,277,137
51355161463,ecf,77,85
51355175086,bdf,17,111
51355180915,cbd,73,329
51355252471,gag,53,239
51355254184,ecg,151,22
51355259204,bcb,133,165
51355260898,ece,100,141
51355308859,bfc,228,141
51355311386,fbg,169,154
51355318876,edg,137,101
51355320974,cde,118,213
51355348594,dbd,127,131
51355356981,ddc,159,62
51355361320,ced,18,35
51355368141,cfe,285,57
51355378831,edd,185,15
51355393071,dfa,15,22
51355394489,ebc,5,248
51355397957,baa,178,103
51355399449,dbf,267,237
51355420914,bbe,10,111
51355423569,cbb,127,232
51355438808,dab,80,116
51355470051,gdc,259,38
51355482469,aed,36,220
51355484087,aee,184,244
51355485279,ebg,30,53
51355493990,fcc,296,48
51355508456,ecg,157,20
51355513429,ecb,63,84
51355542717,egf,281,20
51355554858,aac,248,98
51355572710,ega,273,207
51355586299,fcd,32,65
51355599472,cgd,165,381
51355602714,bbg,85,222
51355603789,dcc,203,11
51355616815,cff,26,240
51355630035,cdb,239,281
51355632135,eda,258,169
51355640844,eee,240,114
51355646021,cac,88,133
51355687383,dfa,273,19
51355700133,bgg,182,360
51355705592,cgc,252,15
51355743142,fab,285,131
51355749659,ced,3,38
